公司编号,职位名称,职位链接,薪资待遇,工作地点,工作经验,最低学历,招聘人数,公司规模
28218748,朝九晚五月薪过万,http://sh.ganji.com/zpshichangyingxiao/1345286616x.htm,8000-12000元,,1-3年,高中,20人,100-499人
18987866,诚聘销售八小时双休,http://sh.ganji.com/zpshichangyingxiao/1705226882x.htm,3000-5000元,闵行,不限,大专,10人,100-499人
5314404,七宝招聘网络销售高业绩高提成,http://sh.ganji.com/zpshichangyingxiao/1301239106x.htm,5000-8000元,闵行-七宝,不限,高中,5人,20人以下
21440093,上海徐汇区高薪诚聘渠道销售代表,http://sh.ganji.com/zpshichangyingxiao/1394995601x.htm,3000-5000元,徐汇-徐家汇,1-3年,高中,1人,20人以下
15606945,寻聘度假咨询专员,http://sh.ganji.com/zpshichangyingxiao/612063788x.htm,5000-8000元,普陀-长寿路,不限,高中,10人,100-499人
15606945,一个挑战高薪自我超越实现梦想的平台,http://sh.ganji.com/zpshichangyingxiao/491983769x.htm,8000-12000元,徐汇-肇嘉浜路,不限,高中,10人,100-499人
1002338,诚聘一手楼盘销售精英+女士优先,http://sh.ganji.com/zpshichangyingxiao/562166245x.htm,8000-12000元,闸北-共和新路,不限,大专,20人,100-499人
1002338,高薪诚聘数名电销人员,http://sh.ganji.com/zpshichangyingxiao/1105639196x.htm,8000-12000元,闸北-共和新路,不限,不限,10人,100-499人
15606945,寻聘销售人才,http://sh.ganji.com/zpshichangyingxiao/491906987x.htm,8000-12000元,普陀-长寿路,不限,高中,10人,100-499人
15606945,度假运营集团招有会销销售经验的精英,http://sh.ganji.com/zpshichangyingxiao/491919159x.htm,8000-12000元,徐汇-肇嘉浜路,不限,高中,10人,100-499人
15606945,寻聘度假销售精英,http://sh.ganji.com/zpshichangyingxiao/491928910x.htm,8000-12000元,普陀-长寿路,不限,高中,10人,100-499人
15606945,寻聘度假专员,http://sh.ganji.com/zpshichangyingxiao/1511904005x.htm,5000-8000元,徐汇-肇嘉浜路,不限,不限,10人,100-499人
15606945,急聘度假接待专员   薪资1.2w+,http://sh.ganji.com/zpshichangyingxiao/491903133x.htm,8000-12000元,徐汇-肇嘉浜路,1-3年,高中,10人,100-499人
12569750,电视媒体呼叫中心专员,http://sh.ganji.com/zpshichangyingxiao/1399612276x.htm,3000-5000元,徐汇-漕河泾,1年以内,中专/技校,30人,500-999人
12569750,电视媒体呼叫中心专员,http://sh.ganji.com/zpshichangyingxiao/964026319x.htm,3000-5000元,徐汇-漕河泾,1-3年,中专/技校,30人,500-999人
12569750,电视媒体呼叫中心专员,http://sh.ganji.com/zpshichangyingxiao/951884733x.htm,3000-5000元,徐汇-漕河泾,1-3年,中专/技校,35人,500-999人
12569750,高薪诚聘电话销售,http://sh.ganji.com/zpshichangyingxiao/1578343446x.htm,3000-5000元,徐汇-漕河泾,不限,高中,10人,500-999人
26485738,无责任底薪3000提成最高至20个点,http://sh.ganji.com/zpshichangyingxiao/1695330677x.htm,8000-12000元,长宁-虹桥,不限,高中,10人,20-99人
26485738,高薪急招销售精英+高提成,http://sh.ganji.com/zpshichangyingxiao/1695301742x.htm,8000-12000元,长宁-虹桥,不限,高中,30人,20-99人
26485738,高薪急聘古玩古董顾问3000+高提成,http://sh.ganji.com/zpshichangyingxiao/1599275653x.htm,8000-12000元,长宁-虹桥,不限,高中,10人,20-99人
30709674,网络销售,http://sh.ganji.com/zpshichangyingxiao/1603997887x.htm,3000-5000元,徐汇-徐家汇,不限,大专,5人,100-499人
23877454,总部直招+无中介费+带薪培训+包住,http://sh.ganji.com/zpshichangyingxiao/1641696029x.htm,3000-5000元,卢湾-鲁班路,不限,大专,5人,100-499人
13897230,诚招一手商业地产电话销售保底五千,http://sh.ganji.com/zpshichangyingxiao/1474417032x.htm,3000-5000元,闵行-北桥,不限,不限,100人,20-99人
28343721,包住宿月均过万诚聘销售精英+高福利,http://sh.ganji.com/zpshichangyingxiao/1491837393x.htm,8000-12000元,宝山-淞南,不限,大专,15人,100-499人
18650578,万达高薪诚聘网销主管/经理,http://sh.ganji.com/zpshichangyingxiao/1123516656x.htm,面议,南汇-周浦,1-3年,不限,1人,100-499人
21300010,诚聘销售精英-挑战高薪银未来人生,http://sh.ganji.com/zpshichangyingxiao/814646978x.htm,8000-12000元,虹口,不限,不限,10人,100-499人
19235517,交行信用卡业务员,http://sh.ganji.com/zpshichangyingxiao/1494215165x.htm,8000-12000元,黄浦-人民广场,不限,大专,3人,1000-9999人
13897230,只要你想年薪10万不是梦,http://sh.ganji.com/zpshichangyingxiao/1605858070x.htm,3000-5000元,闵行-北桥,不限,不限,100人,20-99人
27843093,诚聘销售，提供住宿,http://sh.ganji.com/zpshichangyingxiao/1262647674x.htm,8000-12000元,普陀,不限,不限,30人,1000-9999人
27843093,诚聘销售，提供住宿,http://sh.ganji.com/zpshichangyingxiao/1262647674x.htm,8000-12000元,普陀,不限,不限,30人,1000-9999人
26720882,艺术品交易专员+无责任底薪3000,http://sh.ganji.com/zpshichangyingxiao/1660958903x.htm,5000-8000元,普陀-石泉路,不限,高中,12人,100-499人
21300010,电话客服底薪3000-3500+提成,http://sh.ganji.com/zpshichangyingxiao/814782400x.htm,8000-12000元,虹口,不限,不限,10人,100-499人
21300010,网络销售年薪10万不是梦,http://sh.ganji.com/zpshichangyingxiao/814680546x.htm,8000-12000元,虹口,不限,不限,50人,100-499人
26720882,客户经理 带薪培训+无责底薪+高提成,http://sh.ganji.com/zpshichangyingxiao/1661230661x.htm,5000-8000元,普陀-石泉路,不限,大专,12人,100-499人
27843093,销售代表/电话销售/置业顾问,http://sh.ganji.com/zpshichangyingxiao/1256674803x.htm,8000-12000元,普陀,不限,不限,30人,1000-9999人
18650578,周浦万达高薪3000招网销精英,http://sh.ganji.com/zpshichangyingxiao/883426433x.htm,5000-8000元,南汇-周浦,不限,不限,50人,100-499人
21300010,做五休二网络销售代表(QQ聊天),http://sh.ganji.com/zpshichangyingxiao/814685115x.htm,8000-12000元,虹口,不限,不限,10人,100-499人
21300010,网络销售代表+底薪3000-4000,http://sh.ganji.com/zpshichangyingxiao/979165717x.htm,8000-12000元,虹口,不限,不限,20人,100-499人
21300010,客服专员-双休交金高底薪,http://sh.ganji.com/zpshichangyingxiao/814683382x.htm,8000-12000元,虹口,不限,不限,20人,100-499人
26720882,无责任底薪3000招聘销售,http://sh.ganji.com/zpshichangyingxiao/1728465332x.htm,5000-8000元,普陀-石泉路,不限,不限,12人,100-499人
21300010,网络销售+试用期无责底薪3k-4k,http://sh.ganji.com/zpshichangyingxiao/814976652x.htm,8000-12000元,虹口,不限,不限,20人,100-499人
13897230,只看能力不看学历招销售代表,http://sh.ganji.com/zpshichangyingxiao/1605880837x.htm,3000-5000元,闵行-北桥,不限,不限,100人,20-99人
13897230,销售精英进实际行动来证明,http://sh.ganji.com/zpshichangyingxiao/1605875761x.htm,3000-5000元,闵行-北桥,不限,不限,100人,20-99人
27214693,松江女装时尚顾问(GUETES),http://sh.ganji.com/zpshichangyingxiao/1519792019x.htm,3000-5000元,松江-松江老城,不限,中专/技校,3人,100-499人
13897230,电话销售月薪过万不是梦 待遇优厚,http://sh.ganji.com/zpshichangyingxiao/1605892150x.htm,3000-5000元,闵行-北桥,不限,不限,100人,20-99人
19235517,交行信用卡销售精英,http://sh.ganji.com/zpshichangyingxiao/1494184664x.htm,8000-12000元,黄浦-人民广场,不限,大专,5人,1000-9999人
23877454,提供住宿底薪4 4 O O起带薪培训,http://sh.ganji.com/zpshichangyingxiao/1590527796x.htm,5000-8000元,卢湾-鲁班路,不限,大专,4人,100-499人
26720882,艺术品征集专员 带薪年假,http://sh.ganji.com/zpshichangyingxiao/1662010976x.htm,8000-12000元,普陀-石泉路,不限,大专,12人,100-499人
18650578,周浦万达高薪3000招网销应届毕业生,http://sh.ganji.com/zpshichangyingxiao/1509623997x.htm,5000-8000元,南汇-周浦,不限,不限,20人,100-499人
27333998,急招销售顾问无责任底薪4000六金,http://sh.ganji.com/zpshichangyingxiao/1721962075x.htm,8000-12000元,闵行,不限,大专,8人,100-499人
23877454,高薪诚聘置业顾问  高待遇+快速晋升,http://sh.ganji.com/zpshichangyingxiao/1324348355x.htm,8000-12000元,卢湾-鲁班路,不限,高中,5人,100-499人
23877454,无责任底薪34OO+高提成+国外旅游,http://sh.ganji.com/zpshichangyingxiao/1565730617x.htm,3000-5000元,卢湾-鲁班路,不限,高中,8人,100-499人
23877454,分店诚聘卖房专员底薪4400+高提成,http://sh.ganji.com/zpshichangyingxiao/1519363168x.htm,3000-5000元,卢湾-鲁班路,不限,高中,12人,100-499人
23877454,底薪44OO+高提成鼎铭诚招销售代表,http://sh.ganji.com/zpshichangyingxiao/1520673874x.htm,3000-5000元,卢湾-鲁班路,不限,高中,12人,100-499人
23877454,业务员底薪44OO+高提成+奖金,http://sh.ganji.com/zpshichangyingxiao/1586225138x.htm,3000-5000元,卢湾-鲁班路,不限,高中,12人,100-499人
23877454,急急急急急无责任底薪34OO加高提成,http://sh.ganji.com/zpshichangyingxiao/1519088239x.htm,3000-5000元,卢湾-鲁班路,不限,高中,8人,100-499人
23877454,分店诚聘卖房专员底薪4400+高提成,http://sh.ganji.com/zpshichangyingxiao/1695781720x.htm,3000-5000元,卢湾-鲁班路,不限,不限,4人,100-499人
23877454,急急急诚聘业务员底薪4400+高提成,http://sh.ganji.com/zpshichangyingxiao/1716857272x.htm,3000-5000元,卢湾-鲁班路,不限,大专,4人,100-499人
26720882,书画销售代表15000 急急急急,http://sh.ganji.com/zpshichangyingxiao/1730772215x.htm,8000-12000元,普陀-石泉路,不限,不限,8人,100-499人
26720882,书画销售代表15000 急急急急,http://sh.ganji.com/zpshichangyingxiao/1730772215x.htm,8000-12000元,普陀-石泉路,不限,不限,8人,100-499人
26720882,急急急高薪急聘销售底薪3k-5k,http://sh.ganji.com/zpshichangyingxiao/1594168795x.htm,5000-8000元,普陀-石泉路,不限,不限,5人,100-499人
15994643,房地产销售员底薪5000+提成,http://sh.ganji.com/zpshichangyingxiao/1815785594x.htm,8000-12000元,,不限,初中,20人,1000-9999人
27214693,老闵行兰坪路女装店员(做2休1),http://sh.ganji.com/zpshichangyingxiao/1439866541x.htm,3000-5000元,闵行-老闵行,不限,初中,3人,100-499人
15994643,房地产销售月收入8000元,http://sh.ganji.com/zpshichangyingxiao/1678600045x.htm,8000-12000元,,不限,初中,20人,1000-9999人
15994643,房地产销售年薪15万,http://sh.ganji.com/zpshichangyingxiao/1678602004x.htm,8000-12000元,,不限,不限,20人,1000-9999人
18452107,电话销售,http://sh.ganji.com/zpshichangyingxiao/1217698814x.htm,12000-20000元,闵行-春申,不限,不限,30人,20-99人
22495446,销售专员高底薪+高提成+双休+晋升,http://sh.ganji.com/zpshichangyingxiao/1252376202x.htm,面议,浦东-陆家嘴,不限,不限,5人,500-999人
22495446,现货白银投资顾问(陆家嘴),http://sh.ganji.com/zpshichangyingxiao/1273584798x.htm,12000-20000元,浦东-陆家嘴,不限,不限,10人,500-999人
27333998,急招销售顾问/金融销售/五险一金,http://sh.ganji.com/zpshichangyingxiao/1564332558x.htm,3000-5000元,闵行,不限,大专,2人,100-499人
22495446,电话销售（双休陆家嘴高薪）,http://sh.ganji.com/zpshichangyingxiao/1412137520x.htm,5000-8000元,浦东-陆家嘴,1年以内,高中,30人,500-999人
22495446,高薪聘请电话销售（固定双休）,http://sh.ganji.com/zpshichangyingxiao/1472159767x.htm,3000-5000元,浦东-陆家嘴,不限,不限,10人,500-999人
22495446,金融产品销售专员,http://sh.ganji.com/zpshichangyingxiao/1511014741x.htm,5000-8000元,浦东-陆家嘴,不限,不限,10人,500-999人
22495446,月收入8千至1万销售,http://sh.ganji.com/zpshichangyingxiao/1669973177x.htm,8000-12000元,浦东-陆家嘴,不限,不限,10人,500-999人
22495446,高薪聘请投资理财顾问,http://sh.ganji.com/zpshichangyingxiao/1539988952x.htm,8000-12000元,浦东-陆家嘴,不限,不限,10人,500-999人
22495446,高薪资招商专员,http://sh.ganji.com/zpshichangyingxiao/1589426738x.htm,5000-8000元,浦东-陆家嘴,不限,不限,10人,500-999人
22495446,原油产品销售专员,http://sh.ganji.com/zpshichangyingxiao/1639960418x.htm,5000-8000元,浦东-陆家嘴,不限,不限,10人,500-999人
21300010,万元网络销售不再是梦,http://sh.ganji.com/zpshichangyingxiao/814007703x.htm,8000-12000元,虹口,不限,不限,20人,100-499人
23877454,诚聘销售主任+5500底薪+高提成,http://sh.ganji.com/zpshichangyingxiao/1550722522x.htm,5000-8000元,卢湾-鲁班路,不限,大专,5人,100-499人
19235517,交通银行驻店柜员,http://sh.ganji.com/zpshichangyingxiao/1548262404x.htm,8000-12000元,黄浦-人民广场,不限,大专,3人,1000-9999人
10563213,销售代表 月薪过万 良心产业,http://sh.ganji.com/zpshichangyingxiao/1319130460x.htm,面议,普陀-石泉路,不限,中专/技校,20人,100-499人
20434863,月轻松 9000以上的电话销售,http://sh.ganji.com/zpshichangyingxiao/1702917761x.htm,8000-12000元,松江-九亭,1-3年,大专,5人,20-99人
20434863,电话销售 工资轻松达9000以上,http://sh.ganji.com/zpshichangyingxiao/1702924415x.htm,12000-20000元,松江-九亭,1-3年,本科,3人,20-99人
27214693,松江玖姿女装导购(做2休1),http://sh.ganji.com/zpshichangyingxiao/1519839512x.htm,3000-5000元,松江-松江老城,不限,中专/技校,3人,100-499人
28343721,我是90后我为自己代言销售精英,http://sh.ganji.com/zpshichangyingxiao/1304075714x.htm,8000-12000元,宝山-淞南,不限,高中,10人,100-499人
26720882,月均8000元起高提成带薪培训+,http://sh.ganji.com/zpshichangyingxiao/1547756718x.htm,5000-8000元,普陀-石泉路,不限,不限,10人,100-499人
13897230,年轻就应该多努力,http://sh.ganji.com/zpshichangyingxiao/1606657906x.htm,3000-5000元,闵行-北桥,不限,不限,100人,20-99人
26720882,诚聘电话销售+高提成+高奖金,http://sh.ganji.com/zpshichangyingxiao/1664163134x.htm,5000-8000元,普陀-石泉路,不限,高中,12人,100-499人
27214693,老闵行女装时尚顾问(伊莹诗裳),http://sh.ganji.com/zpshichangyingxiao/1638010781x.htm,3000-5000元,闵行-老闵行,不限,高中,2人,100-499人
26720882,朝九晚六+高提+奖金成聘渠道,http://sh.ganji.com/zpshichangyingxiao/1595292142x.htm,8000-12000元,普陀-石泉路,不限,不限,9人,100-499人
10563213,无经验有培训欢迎应届生 诚聘销售代表,http://sh.ganji.com/zpshichangyingxiao/1319133085x.htm,面议,普陀-石泉路,不限,不限,20人,100-499人
18452107,营销总监,http://sh.ganji.com/zpshichangyingxiao/1681856261x.htm,5000-8000元,闵行-春申,1-3年,大专,1人,20-99人
18452107,销售主管,http://sh.ganji.com/zpshichangyingxiao/1494444647x.htm,8000-12000元,闵行-春申,1年以内,高中,1人,20-99人
26720882,高薪销售顾问 月薪过万,http://sh.ganji.com/zpshichangyingxiao/1660975094x.htm,5000-8000元,普陀-石泉路,不限,大专,12人,100-499人
13897230,想锻炼自己想改变自己做销售给你,http://sh.ganji.com/zpshichangyingxiao/1606661371x.htm,3000-5000元,闵行-北桥,不限,不限,100人,20-99人
26720882,销售顾问/客户经理（月薪8k以上）,http://sh.ganji.com/zpshichangyingxiao/1661142038x.htm,8000-12000元,普陀-石泉路,不限,大专,12人,100-499人
23209507,顾村公园诚招网络销售专员,http://sh.ganji.com/zpshichangyingxiao/1404070971x.htm,8000-12000元,宝山,不限,高中,20人,100-499人
27214693,莘庄莘东路女装时尚顾问(玖姿),http://sh.ganji.com/zpshichangyingxiao/1498572671x.htm,3000-5000元,闵行-莘庄,不限,中专/技校,2人,100-499人
27214693,莘庄招聘女装时尚顾问,http://sh.ganji.com/zpshichangyingxiao/1420580532x.htm,3000-5000元,闵行-莘庄,不限,初中,2人,100-499人
22495446,渠道业务代表（固定双休高薪）,http://sh.ganji.com/zpshichangyingxiao/1248559066x.htm,8000-12000元,浦东-陆家嘴,不限,不限,20人,500-999人
22495446,高薪诚聘金融投资顾问,http://sh.ganji.com/zpshichangyingxiao/883530509x.htm,12000-20000元,浦东-陆家嘴,不限,不限,5人,500-999人
22495446,金融产品客户顾问(月均万以上不封顶),http://sh.ganji.com/zpshichangyingxiao/1268310309x.htm,8000-12000元,浦东-陆家嘴,不限,不限,10人,500-999人
22495446,高薪招销售专员,http://sh.ganji.com/zpshichangyingxiao/1619990048x.htm,5000-8000元,浦东-陆家嘴,不限,不限,10人,500-999人
22495446,客户经理（固定双休高薪）,http://sh.ganji.com/zpshichangyingxiao/1562880420x.htm,5000-8000元,浦东,不限,不限,10人,500-999人
24082591,碧波泉直招中层管理（部长 领班）,http://sh.ganji.com/zpshichangyingxiao/1059895968x.htm,3000-5000元,闵行-老闵行,1-3年,不限,20人,100-499人
9731099,高底薪提成高晋升空间大聘销售,http://sh.ganji.com/zpshichangyingxiao/1401041524x.htm,12000-20000元,普陀-金沙江路,不限,高中,5人,100-499人
9731099,普陀高薪诚聘栏目热线人员,http://sh.ganji.com/zpshichangyingxiao/1308002756x.htm,8000-12000元,普陀-金沙江路,不限,高中,8人,100-499人
